"Date","FLUXNET site ID","Koppen (climate)","IGBP (vegetation)","Evapotranspiration (mm)","Air temperature (°C)","Shortwave radiation (W/m2)","Longwave radiation (W/m2)","Atmospheric pressure(kPa)","2-m wind speed (m/s)","Relative humidity (%)","Specific humidity (kg/kg)"
2005-12-30,"IT-MBo","Cold","Grassland",-0.0637243305304315,-13.1599791666667,85.3202291666667,156.702604166667,83.5862083333333,1.8814029430615,59.8914791666667,0.00099311531387134
2005-12-31,"IT-MBo","Cold","Grassland",-0.136516764408605,-7.76066666666667,47.7664583333333,252.668229166667,83.5949791666667,1.19904452057081,83.9274166666667,0.00213598939666041
2006-01-01,"IT-MBo","Cold","Grassland",0.152395023733268,-3.86475,11.9178125,300.461208333333,83.1200208333333,1.45953013375041,97.6672916666667,0.0033659802745373
2006-01-02,"IT-MBo","Cold","Grassland",0.715150961906517,-3.23047916666667,28.7369166666667,273.3709375,83.4002083333333,2.40055974573496,71.8409583333333,0.00258614153660104
2006-01-03,"IT-MBo","Cold","Grassland",0.945531682755873,-3.37633333333333,45.9460625,239.960625,84.1912291666667,2.69642662078623,55.7445208333333,0.00196559987353523
2006-01-04,"IT-MBo","Cold","Grassland",-0.0504957496629791,-6.13679166666667,79.1464791666667,186.075145833333,84.2708958333333,1.4907806863801,64.3857916666667,0.00184135955944482
2006-01-05,"IT-MBo","Cold","Grassland",0.152015831495554,-5.02229166666667,36.2109166666667,267.249270833333,83.9606875,1.39044691703535,74.9778541666667,0.00234318322330318
2006-01-06,"IT-MBo","Cold","Grassland",-0.19880259261052,-5.37047916666667,80.8172916666667,219.76,84.1790625,1.12133314015873,80.1524791666667,0.00243348615010624
2006-01-07,"IT-MBo","Cold","Grassland",-0.123201383860362,-4.11166666666667,63.9706875,237.172708333333,84.6409375,0.916361170810524,82.6365625,0.00274443596806876
2006-01-08,"IT-MBo","Cold","Grassland",-0.0783614470809775,-5.77535416666667,61.2427916666667,243.742895833333,84.8588333333333,0.884280615856505,90.224375,0.00263530875342085
2006-01-09,"IT-MBo","Cold","Grassland",-0.0939627144162323,-6.48204166666667,73.5684791666667,222.327583333333,84.8989166666667,1.32396952157107,72.5855,0.00200701368873024
2006-01-10,"IT-MBo","Cold","Grassland",-0.0510942134648661,-5.3554375,85.0860416666667,172.030958333333,85.034375,1.2977568900262,58.8746458333333,0.00177080489201427
2006-01-11,"IT-MBo","Cold","Grassland",-0.068794220189547,-4.59164583333333,87.2803958333333,171.792125,85.0405833333333,1.57036439761682,53.3658333333333,0.00170036014457295
2006-01-12,"IT-MBo","Cold","Grassland",0.0597006372468583,-3.67527083333333,83.6045833333333,168.781020833333,85.1164375,1.70507570509221,38.7527291666667,0.00132123087894131
2006-01-13,"IT-MBo","Cold","Grassland",-0.0018626330211861,-5.07647916666667,90.2390416666667,164.409520833333,85.25725,1.49769093828958,41.6631041666667,0.0012761665189536
2006-01-14,"IT-MBo","Cold","Grassland",-0.0252803870898673,-4.697,89.8654375,166.150833333333,85.0438125,1.20709361287877,39.3667916666667,0.00124399932705742
2006-01-15,"IT-MBo","Cold","Grassland",-0.0859804349236842,-8.37633333333333,91.3784791666667,161.460979166667,84.8043125,1.09654888470689,56.0972291666667,0.0013410148451674
2006-01-16,"IT-MBo","Cold","Grassland",-0.194270170117193,-10.3618541666667,61.2583541666667,179.301208333333,84.5545208333333,1.00017210318739,74.94,0.0015376413535009
2006-01-17,"IT-MBo","Cold","Grassland",-0.038800667243189,-6.09822916666667,55.5067916666667,249.356791666667,84.0547916666667,1.00980399062545,84.3014791666667,0.00242511056256737
2006-01-18,"IT-MBo","Cold","Grassland",0.041444536455389,-2.24385416666667,69.9956875,232.473875,83.2706458333333,1.62775037227284,80.8221041666667,0.00313642928623595
2006-01-19,"IT-MBo","Cold","Grassland",0.0933322329119887,-2.93183333333333,94.5679166666667,183.3460625,84.3503541666667,1.62859967697679,56.5652916666667,0.00205790772964339
2006-01-20,"IT-MBo","Cold","Grassland",0.224592252704229,-1.33145833333333,95.1126875,198.7875,84.6679791666667,1.71102083801991,53.8229791666667,0.0021957321364793
2006-01-21,"IT-MBo","Cold","Grassland",0.0821474872128154,-1.28229166666667,93.116,193.600958333333,84.2712708333333,1.85808566846195,60.3045416666667,0.00248109155189158
2006-01-22,"IT-MBo","Cold","Grassland",0.393104404211334,-3.00383333333333,93.0197291666667,176.980354166667,84.5073333333333,1.75512677548677,51.6509166666667,0.00186539243132427
2006-01-23,"IT-MBo","Cold","Grassland",0.79110950811592,-4.447875,101.585,156.473708333333,84.7543541666667,2.00289212048665,33.5177708333333,0.00108282450645373
2006-01-24,"IT-MBo","Cold","Grassland",0.461410561022043,-6.40829166666667,103.981729166667,151.545354166667,85.0859583333333,1.30109620170313,32.1295208333333,0.0008908548400843
2006-01-25,"IT-MBo","Cold","Grassland",0.223993282829001,-7.58779166666667,89.72225,183.392729166667,84.335625,1.22462017358771,38.0790416666667,0.0009728641488656
2006-01-26,"IT-MBo","Cold","Grassland",0.24292109976629,-10.7797291666667,40.342,232.1898125,83.7010416666667,1.65786208450405,65.4650208333333,0.00131251824339089
2006-01-27,"IT-MBo","Cold","Grassland",0.0714334905893585,-6.499625,3.445,288.402291666667,84.2057916666667,1.93793961301356,97.6879583333333,0.00272085209352825
2006-01-28,"IT-MBo","Cold","Grassland",0.0574281940919737,-1.893875,3.46022916666667,306.121375,84.7967916666667,0.945874509273032,99.0848333333333,0.00387649782576347
2006-01-29,"IT-MBo","Cold","Grassland",-0.0794675369147618,-0.769708333333333,4.46045833333333,298.875,84.9601875,0.800836428692712,99.340125,0.00421336569137794
2006-01-30,"IT-MBo","Cold","Grassland",-0.202019862743104,-0.295583333333333,61.4689583333333,253.753125,84.8516458333333,1.28847244542158,94.7235625,0.00416401687470627
2006-01-31,"IT-MBo","Cold","Grassland",-0.0106805732059502,1.46835416666667,111.486541666667,210.703041666667,84.5838125,1.8188439306632,56.9937083333333,0.0028525544844484
2006-02-01,"IT-MBo","Cold","Grassland",0.138745372023356,2.53245833333333,116.6055625,199.0783125,84.5230625,1.79593200603599,41.2038958333333,0.00222578705319498
2006-02-02,"IT-MBo","Cold","Grassland",0.0791444029606285,0.697958333333333,116.964833333333,195.6351875,84.1126666666667,1.45665407918474,46.6273125,0.00221943089841861
2006-02-03,"IT-MBo","Cold","Grassland",-0.0262995572887539,-1.9511875,117.5480625,191.174895833333,83.8961666666667,1.22433063789318,60.8458958333333,0.00239373018951562
2006-02-04,"IT-MBo","Cold","Grassland",0.0285253173703009,-2.45197916666667,119.848708333333,182.216625,83.9515625,1.31649950065217,51.253,0.00194126714815206
2006-02-05,"IT-MBo","Cold","Grassland",0.289576209291442,-4.59589583333333,123.439354166667,172.726145833333,84.1992916666667,1.51654936319335,47.7964166666667,0.001537477102862
2006-02-06,"IT-MBo","Cold","Grassland",-0.0142106366559498,-6.26727083333333,121.984729166667,174.600666666667,84.18725,1.41984444122004,63.4193958333333,0.00179746533189693
2006-02-07,"IT-MBo","Cold","Grassland",-0.0319198142951504,-3.27358333333333,112.466833333333,194.346979166667,84.1033541666667,1.38401922461676,62.5890833333333,0.00222660071271729
2006-02-08,"IT-MBo","Cold","Grassland",-0.0799395914176772,-2.83816666666667,77.9655416666667,223.482833333333,83.31475,1.42501747896233,76.5691041666667,0.00284134584749644
2006-02-09,"IT-MBo","Cold","Grassland",0.027909423743452,-5.106625,128.270166666667,187.671291666667,83.0697916666667,1.13608015820017,56.4361875,0.00177068349753927
2006-02-10,"IT-MBo","Cold","Grassland",0.399976350743478,-5.71983333333333,133.1005625,158.729020833333,83.5029375,1.62290547498435,39.6339166666667,0.00118037954475795
2006-02-11,"IT-MBo","Cold","Grassland",0.09461418056328,-7.41802083333333,134.604375,161.0769375,84.1962291666667,1.42555794559212,53.3363958333333,0.00138328778304807
2006-02-12,"IT-MBo","Cold","Grassland",0.000193047900222,-8.3353125,135.312395833333,164.240916666667,84.363625,1.65896232014327,59.1113541666667,0.00142506361820493
2006-02-13,"IT-MBo","Cold","Grassland",0.0869376546142028,-6.0730625,139.74075,168.494604166667,84.2803125,1.39747298322263,41.2412291666667,0.00118459937376459
2006-02-14,"IT-MBo","Cold","Grassland",0.190876494953135,-4.590125,138.753791666667,178.163708333333,84.3434791666667,1.49560628128896,45.7780833333333,0.00147061552371108
2006-02-15,"IT-MBo","Cold","Grassland",-0.119618971660862,-1.85166666666667,68.3388125,249.4981875,83.8586666666667,2.28163778480132,82.3261666666667,0.00326581648200579
2006-02-16,"IT-MBo","Cold","Grassland",0.096842057442023,0.145125,87.1723125,298.2030625,82.7606875,2.30437598801181,94.0341875,0.00437653126690243
2006-02-17,"IT-MBo","Cold","Grassland",0.0190502186675142,-0.2526875,134.147083333333,228.065479166667,82.6813333333333,1.70793245727824,71.4275833333333,0.00323059330914801
2006-02-18,"IT-MBo","Cold","Grassland",0.0347807564214967,-1.39583333333333,27.4804791666667,277.762083333333,83.2665833333333,1.59752284576382,86.12075,0.00355856818595693
2006-02-19,"IT-MBo","Cold","Grassland",0.0875976854782735,-2.19029166666667,11.3259166666667,302.557520833333,83.4688541666667,2.25104351307922,94.8410625,0.00368751347512841
2006-02-20,"IT-MBo","Cold","Grassland",0.0561910893367735,-1.74720833333333,16.4093333333333,305.1135625,83.219875,2.06002716420741,99.288875,0.0040013851020084
2006-02-21,"IT-MBo","Cold","Grassland",0.0724582082943781,-2.93445833333333,15.1584375,301.110104166667,83.5742083333333,1.00642607418925,99.0589791666667,0.00364012706871915
2006-02-22,"IT-MBo","Cold","Grassland",0.0042897671290253,-2.34391666666667,11.4526458333333,307.753020833333,83.97925,1.20408244165565,99.1385208333333,0.00378813658397273
2006-02-23,"IT-MBo","Cold","Grassland",-0.0595024573633392,-2.951375,24.0950208333333,265.102270833333,83.8557291666667,0.83635280722183,98.9896875,0.00362076904314104
2006-02-24,"IT-MBo","Cold","Grassland",0.247369445939652,-2.83497916666667,41.9676458333333,291.497875,83.3035,1.97015528462503,92.9304791666667,0.00345104667359688
2006-02-25,"IT-MBo","Cold","Grassland",0.103119858102899,-3.11258333333333,77.5287291666667,291.157395833333,83.1796666666667,1.94932801699844,98.8256041666667,0.00360065203663825
2006-02-26,"IT-MBo","Cold","Grassland",-0.0089153819444717,-3.90439583333333,107.7010625,290.213520833333,83.1825,1.50491002827321,98.5622083333333,0.00338423911353307
2006-02-27,"IT-MBo","Cold","Grassland",0.0287441028641057,-5.6684375,52.4493541666667,249.1449375,83.2230208333333,1.07425463622801,80.4687291666667,0.00241581752711811
2006-02-28,"IT-MBo","Cold","Grassland",0.0358367021298591,-8.09620833333333,146.3055625,247.818395833333,82.8533958333333,1.3681140637972,92.4479583333333,0.00231318653250591
2006-03-01,"IT-MBo","Cold","Grassland",-0.0153250050241969,-8.77339583333333,115.558833333333,253.930416666667,82.8606666666667,1.00355001962358,92.3016041666667,0.0021905401363675
2006-03-02,"IT-MBo","Cold","Grassland",-0.024328219564982,-8.60858333333333,152.8239375,215.844083333333,82.919625,1.61999081565941,76.3843125,0.0018345481403241
2006-03-03,"IT-MBo","Cold","Grassland",0.152063918673693,-3.84027083333333,142.3116875,225.319520833333,83.0643333333333,1.08382861652717,64.4127916666667,0.00222392999551721
2006-03-04,"IT-MBo","Cold","Grassland",0.105794811771868,0.668041666666667,45.7259791666667,296.694979166667,82.5381458333333,2.21035409680783,90.8805208333333,0.0044047055317995
2006-03-05,"IT-MBo","Cold","Grassland",0.0772809876949835,-1.81116666666667,11.149875,280.483291666667,82.3116458333333,1.93440727754028,88.3388958333333,0.00358155380817161
2006-03-06,"IT-MBo","Cold","Grassland",0.636779013480953,-7.03654166666667,73.3088333333333,159.224166666667,83.2600208333333,2.05452598601132,49.6595,0.00134123678583496
2006-03-07,"IT-MBo","Cold","Grassland",0.330827480521855,-7.71945833333333,192.341479166667,155.871145833333,83.6765833333333,1.29513176639579,47.6619583333333,0.0012150268538479
2006-03-08,"IT-MBo","Cold","Grassland",0.117897779600311,-8.23829166666667,180.915291666667,189.880229166667,83.7187291666667,1.46138316219541,65.7510416666667,0.00160962292373771
2006-03-09,"IT-MBo","Cold","Grassland",0.0931856033514731,-3.68360416666667,151.300104166667,251.6783125,83.2547916666667,0.937053321779662,86.3487916666667,0.0030110059420181
2006-03-10,"IT-MBo","Cold","Grassland",0.135399639049677,-2.30725,115.6119375,262.226125,82.9954166666667,1.27415007973212,82.6011875,0.00320118453176075
2006-03-11,"IT-MBo","Cold","Grassland",0.172740067103338,-3.97570833333333,167.029020833333,206.2521875,82.8999166666667,1.1723107247758,61.5078541666667,0.00210620327496913
2006-03-12,"IT-MBo","Cold","Grassland",1.10903667140979,-8.91689583333333,119.305916666667,202.356479166667,83.3526875,3.32902350857687,46.1415,0.00107571860115647
2006-03-13,"IT-MBo","Cold","Grassland",0.958617480482625,-5.40177083333333,198.3195625,195.955333333333,83.9111666666667,2.29399130776797,42.3230208333333,0.00128510559133221
2006-03-14,"IT-MBo","Cold","Grassland",0.391010463820458,-3.19520833333333,199.269645833333,186.849583333333,83.9240833333333,1.42880074537087,52.3533541666667,0.00187698050024454
2006-03-15,"IT-MBo","Cold","Grassland",0.0596764106190273,-3.10777083333333,200.079104166667,209.585270833333,83.9042916666667,1.54380432323852,78.0700416666667,0.00281954423104717
2006-03-16,"IT-MBo","Cold","Grassland",0.0428155790737076,-3.656375,116.41925,269.108541666667,83.9024791666667,0.972241559854981,94.7709583333333,0.00328641366472602
2006-03-17,"IT-MBo","Cold","Grassland",0.0727645391738684,-2.68264583333333,193.272375,234.652791666667,83.963,1.07033625316204,84.4283333333333,0.00314548176402134
2006-03-18,"IT-MBo","Cold","Grassland",0.0454603790265985,-3.76635416666667,85.0191041666667,269.4319375,83.9417083333333,1.00038442936338,91.8316666666667,0.00315666194771288
2006-03-19,"IT-MBo","Cold","Grassland",0.0983361992425555,-2.19770833333333,187.470041666667,223.3835,83.7905625,0.845810973243171,76.13625,0.00294594518847561
2006-03-20,"IT-MBo","Cold","Grassland",0.0373020534615201,-1.32545833333333,207.060125,215.540770833333,83.6709166666667,1.64178320226776,80.414,0.00332335164969602
2006-03-21,"IT-MBo","Cold","Grassland",-0.0644650974372482,-0.6908125,85.2848333333333,290.92825,83.5259583333333,1.14059691503485,96.9006041666667,0.00420459366947755
2006-03-22,"IT-MBo","Cold","Grassland",-0.0313475615556025,1.67577083333333,194.840166666667,264.136604166667,83.2293541666667,0.886886437107282,88.024,0.00454903105452773
2006-03-23,"IT-MBo","Cold","Grassland",-0.341485961437786,1.7114375,199.501729166667,245.722479166667,83.2996041666667,1.48211391792382,88.2965,0.00457097901678284
2006-03-24,"IT-MBo","Cold","Grassland",0.157396942058445,0.695354166666667,93.2485416666667,313.594666666667,83.6713541666667,1.27127402516645,96.0166875,0.00460021504979599
2006-03-25,"IT-MBo","Cold","Grassland",-0.191642426664932,1.77189583333333,214.725604166667,270.1296875,84.0545625,1.07203486256995,90.0881041666667,0.00464207276953804
2006-03-26,"IT-MBo","Cold","Grassland",-0.442576599317841,3.9283125,195.476833333333,276.783145833333,84.56125,1.44576753707038,89.4979791666667,0.0053435550538884
2006-03-27,"IT-MBo","Cold","Grassland",-0.522986294918285,3.28364583333333,86.5880625,327.014395833333,84.3910625,1.9355075131795,99.7118333333333,0.00570170369357777
2006-03-28,"IT-MBo","Cold","Grassland",-0.29424314613002,2.729625,38.8055416666667,326.440958333333,83.618375,1.21946643822506,99.0489791666667,0.00549555547813323
2006-03-29,"IT-MBo","Cold","Grassland",0.112661529977812,0.0622291666666667,177.117625,238.307,83.7900625,1.33665118499152,83.7820625,0.00382711880292417
2006-03-30,"IT-MBo","Cold","Grassland",0.0907073584349802,1.64558333333333,164.579270833333,246.356375,84.3150833333333,1.22255481896672,73.0586875,0.00371709219149176
2006-03-31,"IT-MBo","Cold","Grassland",-0.433368486731494,4.379125,218.4590625,258.207208333333,84.2222291666667,1.66228232944055,88.7495833333333,0.00549163842977663
2006-04-01,"IT-MBo","Cold","Grassland",-0.377356894535166,3.87335416666667,126.351875,292.386625,84.3522291666667,1.06966066987479,94.7838125,0.00565235545264477
2006-04-02,"IT-MBo","Cold","Grassland",0.075620263437916,5.2665,213.687583333333,248.674145833333,84.2161041666667,1.2679733182488,73.3863333333333,0.00482945811065161
2006-04-03,"IT-MBo","Cold","Grassland",0.214837104250935,2.7200625,123.662395833333,255.684,84.1626041666667,1.20315592743315,75.5300833333333,0.00415735549500405
2006-04-04,"IT-MBo","Cold","Grassland",0.524540137682078,2.1010625,252.075229166667,204.757208333333,84.1151875,1.48580067243417,54.90525,0.00289131154584104
2006-04-05,"IT-MBo","Cold","Grassland",0.289136604281319,0.3643125,42.6201666666667,313.46875,83.3646875,1.29627060679427,87.717875,0.00411717546320042
2006-04-06,"IT-MBo","Cold","Grassland",0.22494375984897,-1.3445,71.6278125,288.0980625,83.3969166666667,1.36056683335977,85.306625,0.00353264762708683
2006-04-07,"IT-MBo","Cold","Grassland",0.0881750786008532,-1.52866666666667,241.567791666667,213.28175,83.9173333333333,1.13523085349621,78.7124375,0.00319519355903612
2006-04-08,"IT-MBo","Cold","Grassland",0.343713119343146,1.100875,265.127291666667,199.9915,84.1263125,1.11266637170245,59.5054166666667,0.0029165928945862
2006-04-09,"IT-MBo","Cold","Grassland",0.0282946901187857,2.15852083333333,175.173375,274.828104166667,84.0858541666667,1.4203656054702,85.1315,0.00450741960974405
2006-04-10,"IT-MBo","Cold","Grassland",-0.119965665090609,2.54177083333333,81.31575,328.5549375,83.548125,2.37293804047671,97.7231458333333,0.00535417639883053
2006-04-11,"IT-MBo","Cold","Grassland",0.842440400092405,-2.14116666666667,91.551875,276.084145833333,83.2931875,2.47394739310872,81.5139583333333,0.00318660554776891
2006-04-12,"IT-MBo","Cold","Grassland",0.458594460539937,-1.027125,170.999104166667,227.121125,83.6076875,1.23089344696921,61.3430208333333,0.00259202375807519
2006-04-13,"IT-MBo","Cold","Grassland",0.357248759527945,1.80664583333333,275.438020833333,205.2349375,83.903,1.49014370785213,54.9186458333333,0.00283891537104576
2006-04-14,"IT-MBo","Cold","Grassland",0.0308091417891681,5.7526875,275.154916666667,227.395666666667,84.1665208333333,2.13090550222856,62.9468125,0.00428569653107764
2006-04-15,"IT-MBo","Cold","Grassland",-0.258338887110002,5.01747916666667,142.170916666667,284.790416666667,84.4064791666667,1.1641844229493,87.0572291666667,0.00562068030258255
2006-04-16,"IT-MBo","Cold","Grassland",-0.223669867392958,4.23789583333333,115.979,315.673666666667,84.13975,1.2745168249452,99.2772916666667,0.00609075578924286
2006-04-17,"IT-MBo","Cold","Grassland",-0.147159441958173,4.65579166666667,155.592979166667,292.379791666667,84.0279583333333,1.1341885249959,89.1976875,0.00564073714497225
2006-04-18,"IT-MBo","Cold","Grassland",0.130111711106769,4.29985416666667,127.1163125,303.450333333333,83.9409375,1.38643202207118,82.8827291666667,0.00511613787762342
2006-04-19,"IT-MBo","Cold","Grassland",0.471660287924462,4.91685416666667,123.678645833333,286.059166666667,84.0873125,1.42586678366628,71.6604375,0.00460889535413922
2006-04-20,"IT-MBo","Cold","Grassland",0.196362213968263,5.1688125,263.795895833333,262.6414375,84.3352916666667,1.24759000535383,81.5648958333333,0.00532539676076471
2006-04-21,"IT-MBo","Cold","Grassland",0.266886303583075,5.86435416666667,248.58175,252.753291666667,84.5162083333333,1.3708936064647,78.5718541666667,0.0053722618254133
2006-04-22,"IT-MBo","Cold","Grassland",0.899477667854995,7.30102083333333,282.984875,241.4739375,84.4855416666667,1.56731462163443,69.69975,0.00526229572623116
2006-04-23,"IT-MBo","Cold","Grassland",1.72272045863415,8.202125,275.8731875,244.304583333333,84.3972291666667,1.31657671017071,61.6297083333333,0.00495199393588637
2006-04-24,"IT-MBo","Cold","Grassland",0.808834955101682,8.17785416666667,160.2163125,261.645291666667,84.6865833333333,1.04196175509801,69.0323333333333,0.00552064501893126
2006-04-25,"IT-MBo","Cold","Grassland",1.16144955460756,8.6589375,170.327125,293.927645833333,84.7357083333333,1.15186950474192,69.0454375,0.00570207954109166
2006-04-26,"IT-MBo","Cold","Grassland",0.685870045701353,6.70708333333333,97.3744375,324.31725,84.50225,1.05981645626074,86.8676458333333,0.00629945453105698
2006-04-27,"IT-MBo","Cold","Grassland",1.42224439650913,6.652375,145.536791666667,328.670708333333,84.1641666666667,1.11492475011979,85.30725,0.00618741298687381
2006-04-28,"IT-MBo","Cold","Grassland",1.71761151228995,6.48670833333333,168.112916666667,330.866229166667,83.8352083333333,1.42569306224957,92.3025208333333,0.0066467288176741
2006-04-29,"IT-MBo","Cold","Grassland",1.55760940430844,5.38360416666667,126.008,323.545604166667,83.4731875,1.67587120470387,81.4344375,0.00545302972032756
2006-04-30,"IT-MBo","Cold","Grassland",1.1524870065042,1.28547916666667,277.480520833333,274.632395833333,83.6257291666667,1.54326385660874,79.5746666666667,0.00397857079097396
2006-05-01,"IT-MBo","Cold","Grassland",1.50988272488636,3.83039583333333,238.044916666667,277.139625,83.96775,1.11432637635108,88.4418125,0.0052811353248793
2006-05-02,"IT-MBo","Cold","Grassland",1.03089850056402,4.7411875,121.407583333333,308.775729166667,84.5510625,0.955178256257293,95.797,0.00605813657714037
2006-05-03,"IT-MBo","Cold","Grassland",2.56216390469873,7.45964583333333,292.643708333333,277.077375,84.8660208333333,1.41046348471724,75.989375,0.00577550279489636
2006-05-04,"IT-MBo","Cold","Grassland",1.38797577826329,7.4061875,150.97725,303.056520833333,84.8697291666667,1.67662399750965,78.6864375,0.00595908658073253
2006-05-05,"IT-MBo","Cold","Grassland",1.04957219158541,3.9124375,70.9722083333333,330.447416666667,84.9839583333333,1.46813899506779,90.4369791666667,0.00536684554068296
2006-05-06,"IT-MBo","Cold","Grassland",1.1931661483413,4.826,118.517895833333,301.1984375,84.8238541666667,1.20109057281217,80.592125,0.00510742030773235
2006-05-07,"IT-MBo","Cold","Grassland",2.11484094377784,6.72470833333333,255.591604166667,270.25375,84.6029791666667,1.46425921676108,77.9963125,0.00565402676639911
2006-05-08,"IT-MBo","Cold","Grassland",1.47452955525794,6.43916666666667,158.0560625,321.4301875,84.4122083333333,1.37044965173308,86.5478541666667,0.00616771241372588
2006-05-09,"IT-MBo","Cold","Grassland",0.469354311141473,2.57277083333333,49.3794166666667,323.9286875,83.9154166666667,1.49543255987224,98.0882083333333,0.00536248326467562
2006-05-10,"IT-MBo","Cold","Grassland",2.71298582323737,6.70952083333333,261.070354166667,271.477,84.0876041666667,1.45518709833245,72.2610416666667,0.00526363402239518
2006-05-11,"IT-MBo","Cold","Grassland",2.75582203578917,7.18802083333333,272.32625,290.232125,84.4015625,1.21435130762168,81.4197291666667,0.00610899692221177
2006-05-12,"IT-MBo","Cold","Grassland",2.60448348813181,8.44745833333333,224.603125,282.259104166667,84.8221041666667,1.69905336264597,76.9759375,0.00626235780270321
2006-05-13,"IT-MBo","Cold","Grassland",2.78950504912002,9.02795833333333,269.4331875,268.649791666667,84.7629166666667,1.36384823789778,65.474625,0.00554138807737949
2006-05-14,"IT-MBo","Cold","Grassland",2.5699109696795,7.89377083333333,195.3615,304.111375,84.6511041666667,1.09749470130903,78.5370416666667,0.00616557174704535
2006-05-15,"IT-MBo","Cold","Grassland",2.31875910751094,7.62691666666667,223.364791666667,279.613229166667,84.9400416666667,1.43883798278127,88.6051875,0.00681003042468341
2006-05-16,"IT-MBo","Cold","Grassland",3.22652659377699,10.3939166666667,270.193583333333,296.5041875,84.8592291666667,1.47335063756935,88.5147708333333,0.00821449959321038
2006-05-17,"IT-MBo","Cold","Grassland",3.20110842687313,12.7430416666667,261.729395833333,296.57675,84.8258125,1.22224598089255,81.1204458333333,0.00880019404970258
2006-05-18,"IT-MBo","Cold","Grassland",2.5710690632303,12.3912291666667,199.747770833333,347.5813125,84.8067916666667,1.22444645217099,96.0904583333333,0.0101971857359296
2006-05-19,"IT-MBo","Cold","Grassland",3.18229741305646,11.9237083333333,234.515270833333,323.500645833333,84.2165625,1.41216209412516,89.704625,0.00929060577185619
2006-05-20,"IT-MBo","Cold","Grassland",1.47269274466333,9.32466666666667,123.693229166667,325.54975,83.845375,1.43385796883534,93.3607291666667,0.00816224363705956
2006-05-21,"IT-MBo","Cold","Grassland",2.54067443146506,9.52941666666667,182.613625,315.153020833333,83.9930208333333,1.00584700280019,89.2375625,0.00789476817168251
2006-05-22,"IT-MBo","Cold","Grassland",3.88170200699208,11.3830833333333,269.569979166667,294.300666666667,84.3070833333333,1.2289825113853,80.8456666666667,0.00806455159414394
2006-05-23,"IT-MBo","Cold","Grassland",2.63812828160305,10.8417916666667,192.107458333333,311.0895,84.4371041666667,1.43015191194534,81.4167083333333,0.0078217065497658
2006-05-24,"IT-MBo","Cold","Grassland",2.28315581121024,6.28216666666667,152.03475,303.44425,84.6123125,1.30300713728703,84.47125,0.00594003975049921
2006-05-25,"IT-MBo","Cold","Grassland",3.4826324369038,6.95716666666667,294.505104166667,260.82175,84.8899375,1.46364154061275,78.7225833333333,0.00577931830863236
2006-05-26,"IT-MBo","Cold","Grassland",4.46795417127163,11.0211041666667,306.693229166667,280.485375,84.9750208333333,1.37180081830756,68.4363541666667,0.00660653062309272
2006-05-27,"IT-MBo","Cold","Grassland",3.78289675797737,13.5477916666667,235.720270833333,294.294458333333,84.9852708333333,1.30464783955604,64.3427291666667,0.00733654778707113
2006-05-28,"IT-MBo","Cold","Grassland",3.94245766442705,14.0398958333333,235.780854166667,283.234729166667,84.57725,1.61010799728609,63.1395625,0.00746980875369695
2006-05-29,"IT-MBo","Cold","Grassland",1.48419270412073,8.682625,79.6625416666667,340.051125,83.779,1.08045070009097,88.5382708333333,0.00741492964625572
2006-05-30,"IT-MBo","Cold","Grassland",1.95419311903679,3.63997916666667,104.159979166667,275.4906875,83.3062291666667,1.22770855432937,65.53025,0.00388829117659069
2006-05-31,"IT-MBo","Cold","Grassland",2.54773204780227,2.47902083333333,239.5594375,223.586895833333,83.88225,1.12378454237243,60.2088333333333,0.00326689441562716
2006-06-01,"IT-MBo","Cold","Grassland",2.88293041927452,3.53872916666667,252.5905625,254.6693125,84.3059791666667,1.42358910286931,61.0666666666667,0.00355429447569575
2006-06-02,"IT-MBo","Cold","Grassland",3.32542030780896,3.6973125,259.283354166667,278.022020833333,84.3907708333333,1.73833370520398,55.8317916666667,0.00328227568850324
2006-06-03,"IT-MBo","Cold","Grassland",2.78720254533202,5.48425,188.4818125,273.590479166667,84.5201041666667,1.51689680602679,50.326,0.0033472618064645
2006-06-04,"IT-MBo","Cold","Grassland",3.50520296179701,7.43035416666667,247.239458333333,270.039583333333,84.5458125,1.03705895067062,54.3982083333333,0.00413773861452688
2006-06-05,"IT-MBo","Cold","Grassland",3.72375091101958,7.29672916666667,262.624104166667,302.3024375,84.6053541666667,1.24428929843617,66.3011041666667,0.00499633848468219
2006-06-06,"IT-MBo","Cold","Grassland",2.15742150718611,5.83841666666667,187.5399375,319.201604166667,84.7305833333333,0.961663855814784,92.8041875,0.00632161079074517
2006-06-07,"IT-MBo","Cold","Grassland",3.55517225736282,5.985875,314.139666666667,243.925854166667,84.9998541666667,1.51195539684013,71.0631875,0.00487051197342838
2006-06-08,"IT-MBo","Cold","Grassland",3.29687356071038,6.972625,267.911958333333,297.979104166667,85.1449583333333,1.44804521786735,85.09875,0.00623704072671247
2006-06-09,"IT-MBo","Cold","Grassland",2.60968029872978,7.38695833333333,212.517625,290.804958333333,85.1127291666667,1.4066223111698,81.7638333333333,0.00616713229340029
2006-06-10,"IT-MBo","Cold","Grassland",4.16979691393976,10.3621041666667,295.178979166667,275.3574375,84.9399791666667,1.17860330053693,69.8954583333333,0.00645978129720734
